# group  group_size  exttype  extval  t  delta  Q_T  file
BI  120  angle  0.20635  50  0.864755004815282557  32.9469634121  qcoGBIN0T50exttypeangleextval0.20635f1s0v0.0.0.txt
BI  120  angle  0.20652  50  0.864536740943936510  32.8898270574  qcoGBIN0T50exttypeangleextval0.20652f1s0v0.0.0.txt
BI  120  angle  0.2069  50  0.864062043803763169  32.7661947489  qcoGBIN0T50exttypeangleextval0.2069f1s0v0.0.0.txt
BI  120  angle  0.20732  50  0.863528580848952010  32.6282816207  qcoGBIN0T50exttypeangleextval0.20732f1s0v0.0.0.txt
BI  120  angle  0.20755  50  0.863236294275568583  32.5531738000  qcoGBIN0T50exttypeangleextval0.20755f1s0v0.0.0.txt
BI  120  angle  0.20779  50  0.862924723608075595  32.4734626345  qcoGBIN0T50exttypeangleextval0.20779f1s0v0.0.0.txt
BI  120  angle  0.20833  50  0.862235560194157147  32.2984277049  qcoGBIN0T50exttypeangleextval0.20833f1s0v0.0.0.txt
BI  120  angle  0.20879  50  0.861651227967394129  32.1513814084  qcoGBIN0T50exttypeangleextval0.20879f1s0v0.0.0.txt
BI  120  angle  0.20896  50  0.861441648940753035  32.0989427638  qcoGBIN0T50exttypeangleextval0.20896f1s0v0.0.0.txt
BI  120  angle  0.2093  50  0.860997658952835532  31.9883735800  qcoGBIN0T50exttypeangleextval0.2093f1s0v0.0.0.txt
BI  120  angle  0.20968  50  0.860517157958463841  31.8695033918  qcoGBIN0T50exttypeangleextval0.20968f1s0v0.0.0.txt
BI  120  angle  0.20988  50  0.860261779679174610  31.8066578942  qcoGBIN0T50exttypeangleextval0.20988f1s0v0.0.0.txt
BI  120  angle  0.21  50  0.860103341583794312  31.7677832979  qcoGBIN0T50exttypeangleextval0.21f1s0v0.0.0.txt
BI  120  angle  0.21053  50  0.859427006264262938  31.6028201429  qcoGBIN0T50exttypeangleextval0.21053f1s0v0.0.0.txt
BI  120  angle  0.21111  50  0.858673835737816527  31.4209706527  qcoGBIN0T50exttypeangleextval0.21111f1s0v0.0.0.txt
BI  120  angle  0.21127  50  0.858471982211813200  31.3725622547  qcoGBIN0T50exttypeangleextval0.21127f1s0v0.0.0.txt
BI  120  angle  0.21154  50  0.858122320406033756  31.2890318457  qcoGBIN0T50exttypeangleextval0.21154f1s0v0.0.0.txt
BI  120  angle  0.21176  50  0.857829958688989702  31.2195045413  qcoGBIN0T50exttypeangleextval0.21176f1s0v0.0.0.txt
BI  120  angle  0.21212  50  0.857368729828525078  31.1103968004  qcoGBIN0T50exttypeangleextval0.21212f1s0v0.0.0.txt
BI  120  angle  0.2125  50  0.856877953920497704  30.9950700488  qcoGBIN0T50exttypeangleextval0.2125f1s0v0.0.0.txt
BI  120  angle  0.21277  50  0.856532923519108258  30.9144631638  qcoGBIN0T50exttypeangleextval0.21277f1s0v0.0.0.txt
BI  120  angle  0.21311  50  0.856079871051140362  30.8092055565  qcoGBIN0T50exttypeangleextval0.21311f1s0v0.0.0.txt
BI  120  angle  0.21333  50  0.855795638217226484  30.7435066819  qcoGBIN0T50exttypeangleextval0.21333f1s0v0.0.0.txt
BI  120  angle  0.21348  50  0.855600684647903287  30.6985934367  qcoGBIN0T50exttypeangleextval0.21348f1s0v0.0.0.txt
BI  120  angle  0.21429  50  0.854554321645353387  30.4595860161  qcoGBIN0T50exttypeangleextval0.21429f1s0v0.0.0.txt
BI  120  angle  0.21505  50  0.853549860634727708  30.2333555536  qcoGBIN0T50exttypeangleextval0.21505f1s0v0.0.0.txt
BI  120  angle  0.21519  50  0.853371538790143269  30.1935161318  qcoGBIN0T50exttypeangleextval0.21519f1s0v0.0.0.txt
BI  120  angle  0.21538  50  0.853116236042147702  30.1366461775  qcoGBIN0T50exttypeangleextval0.21538f1s0v0.0.0.txt
BI  120  angle  0.21569  50  0.852720383017113948  30.0488569201  qcoGBIN0T50exttypeangleextval0.21569f1s0v0.0.0.txt
BI  120  angle  0.21591  50  0.852427692033171369  29.9842483202  qcoGBIN0T50exttypeangleextval0.21591f1s0v0.0.0.txt
BI  120  angle  0.21622  50  0.852023836212294716  29.8955198624  qcoGBIN0T50exttypeangleextval0.21622f1s0v0.0.0.txt
BI  120  angle  0.21649  50  0.851657033786434758  29.8153498526  qcoGBIN0T50exttypeangleextval0.21649f1s0v0.0.0.txt
BI  120  angle  0.21667  50  0.851430640971314046  29.7660655135  qcoGBIN0T50exttypeangleextval0.21667f1s0v0.0.0.txt
BI  120  angle  0.21687  50  0.851165870117391199  29.7086162777  qcoGBIN0T50exttypeangleextval0.21687f1s0v0.0.0.txt
BI  120  angle  0.21739  50  0.850474193802946865  29.5594960243  qcoGBIN0T50exttypeangleextval0.21739f1s0v0.0.0.txt
BI  120  angle  0.21795  50  0.849736641218437283  29.4019940488  qcoGBIN0T50exttypeangleextval0.21795f1s0v0.0.0.txt
BI  120  angle  0.21818  50  0.849427740426055622  29.3364866318  qcoGBIN0T50exttypeangleextval0.21818f1s0v0.0.0.txt
BI  120  angle  0.21839  50  0.849150559581890452  29.2779337697  qcoGBIN0T50exttypeangleextval0.21839f1s0v0.0.0.txt
BI  120  angle  0.21875  50  0.848673635575158292  29.1776871534  qcoGBIN0T50exttypeangleextval0.21875f1s0v0.0.0.txt
BI  120  angle  0.21918  50  0.848104389666109681  29.0588571105  qcoGBIN0T50exttypeangleextval0.21918f1s0v0.0.0.txt
BI  120  angle  0.21951  50  0.847659453214630210  28.9665934805  qcoGBIN0T50exttypeangleextval0.21951f1s0v0.0.0.txt
BI  120  angle  0.21978  50  0.847302116529985661  28.8928832077  qcoGBIN0T50exttypeangleextval0.21978f1s0v0.0.0.txt
BI  120  angle  0.22  50  0.847008828517193391  28.8326413341  qcoGBIN0T50exttypeangleextval0.22f1s0v0.0.0.txt
BI  120  angle  0.22034  50  0.846555988953271221  28.7400784480  qcoGBIN0T50exttypeangleextval0.22034f1s0v0.0.0.txt
BI  120  angle  0.22059  50  0.846222647321919652  28.6722890674  qcoGBIN0T50exttypeangleextval0.22059f1s0v0.0.0.txt
BI  120  angle  0.22078  50  0.845967016892908208  28.6205015516  qcoGBIN0T50exttypeangleextval0.22078f1s0v0.0.0.txt
BI  120  angle  0.22093  50  0.845764759852354775  28.5796481504  qcoGBIN0T50exttypeangleextval0.22093f1s0v0.0.0.txt
BI  120  angle  0.22105  50  0.845600740571239795  28.5465966931  qcoGBIN0T50exttypeangleextval0.22105f1s0v0.0.0.txt
BI  120  angle  0.22222  50  0.844029628745985638  28.2335156495  qcoGBIN0T50exttypeangleextval0.22222f1s0v0.0.0.txt
BI  120  angle  0.2234  50  0.842434797698222049  27.9220771722  qcoGBIN0T50exttypeangleextval0.2234f1s0v0.0.0.txt
BI  120  angle  0.22353  50  0.842265521827403552  27.8893897185  qcoGBIN0T50exttypeangleextval0.22353f1s0v0.0.0.txt
BI  120  angle  0.22368  50  0.842056045466538006  27.8490362237  qcoGBIN0T50exttypeangleextval0.22368f1s0v0.0.0.txt
BI  120  angle  0.22388  50  0.841790118740255444  27.7979616609  qcoGBIN0T50exttypeangleextval0.22388f1s0v0.0.0.txt
BI  120  angle  0.22414  50  0.841441370085091123  27.7312390726  qcoGBIN0T50exttypeangleextval0.22414f1s0v0.0.0.txt
BI  120  angle  0.22449  50  0.840963972246088876  27.6403765042  qcoGBIN0T50exttypeangleextval0.22449f1s0v0.0.0.txt
BI  120  angle  0.22472  50  0.840652525173979481  27.5813918024  qcoGBIN0T50exttypeangleextval0.22472f1s0v0.0.0.txt
BI  120  angle  0.225  50  0.840270643733354028  27.5093806693  qcoGBIN0T50exttypeangleextval0.225f1s0v0.0.0.txt
BI  120  angle  0.22535  50  0.839791389722189474  27.4194924797  qcoGBIN0T50exttypeangleextval0.22535f1s0v0.0.0.txt
BI  120  angle  0.22581  50  0.839172081795194758  27.3041272117  qcoGBIN0T50exttypeangleextval0.22581f1s0v0.0.0.txt
BI  120  angle  0.22619  50  0.838647815430301091  27.2071566117  qcoGBIN0T50exttypeangleextval0.22619f1s0v0.0.0.txt
BI  120  angle  0.22642  50  0.838340828107747238  27.1506660457  qcoGBIN0T50exttypeangleextval0.22642f1s0v0.0.0.txt
BI  120  angle  0.22667  50  0.837996703767838524  27.0875954650  qcoGBIN0T50exttypeangleextval0.22667f1s0v0.0.0.txt
BI  120  angle  0.2268  50  0.837808543878463263  27.0532226639  qcoGBIN0T50exttypeangleextval0.2268f1s0v0.0.0.txt
BI  120  angle  0.22727  50  0.837166382902839845  26.9365100188  qcoGBIN0T50exttypeangleextval0.22727f1s0v0.0.0.txt
BI  120  angle  0.22785  50  0.836376413438820410  26.7941862715  qcoGBIN0T50exttypeangleextval0.22785f1s0v0.0.0.txt
BI  120  angle  0.22807  50  0.836071073184598168  26.7395415691  qcoGBIN0T50exttypeangleextval0.22807f1s0v0.0.0.txt
BI  120  angle  0.22826  50  0.835808683551574894  26.6927453469  qcoGBIN0T50exttypeangleextval0.22826f1s0v0.0.0.txt
BI  120  angle  0.22857  50  0.835380977335742569  26.6167843565  qcoGBIN0T50exttypeangleextval0.22857f1s0v0.0.0.txt
BI  120  angle  0.22892  50  0.834906334919722215  26.5329468398  qcoGBIN0T50exttypeangleextval0.22892f1s0v0.0.0.txt
BI  120  angle  0.22917  50  0.834559871652652330  26.4720528212  qcoGBIN0T50exttypeangleextval0.22917f1s0v0.0.0.txt
BI  120  angle  0.22951  50  0.834087953913680624  26.3895169677  qcoGBIN0T50exttypeangleextval0.22951f1s0v0.0.0.txt
BI  120  angle  0.22973  50  0.833781536835149106  26.3361764741  qcoGBIN0T50exttypeangleextval0.22973f1s0v0.0.0.txt
BI  120  angle  0.22989  50  0.833566548104269334  26.2988685427  qcoGBIN0T50exttypeangleextval0.22989f1s0v0.0.0.txt
BI  120  angle  0.23  50  0.833407379753641320  26.2713092132  qcoGBIN0T50exttypeangleextval0.23f1s0v0.0.0.txt
BI  120  angle  0.23077  50  0.832340498780734794  26.0879300211  qcoGBIN0T50exttypeangleextval0.23077f1s0v0.0.0.txt
BI  120  angle  0.23158  50  0.831214317989436569  25.8968655893  qcoGBIN0T50exttypeangleextval0.23158f1s0v0.0.0.txt
BI  120  angle  0.23171  50  0.831035481074642313  25.8667582729  qcoGBIN0T50exttypeangleextval0.23171f1s0v0.0.0.txt
BI  120  angle  0.23188  50  0.830789123898457604  25.8253877654  qcoGBIN0T50exttypeangleextval0.23188f1s0v0.0.0.txt
BI  120  angle  0.23214  50  0.830428109922110358  25.7649795223  qcoGBIN0T50exttypeangleextval0.23214f1s0v0.0.0.txt
BI  120  angle  0.23232  50  0.830176299783837002  25.7229958585  qcoGBIN0T50exttypeangleextval0.23232f1s0v0.0.0.txt
BI  120  angle  0.23256  50  0.829848121829187102  25.6684655010  qcoGBIN0T50exttypeangleextval0.23256f1s0v0.0.0.txt
BI  120  angle  0.23288  50  0.829402626580908797  25.5947762291  qcoGBIN0T50exttypeangleextval0.23288f1s0v0.0.0.txt
BI  120  angle  0.23333  50  0.828763216984929496  25.4896795781  qcoGBIN0T50exttypeangleextval0.23333f1s0v0.0.0.txt
BI  120  angle  0.23377  50  0.828156082002847294  25.3906093012  qcoGBIN0T50exttypeangleextval0.23377f1s0v0.0.0.txt
BI  120  angle  0.23404  50  0.827768070431971648  25.3276594970  qcoGBIN0T50exttypeangleextval0.23404f1s0v0.0.0.txt
BI  120  angle  0.23438  50  0.827300750236640070  25.2522171769  qcoGBIN0T50exttypeangleextval0.23438f1s0v0.0.0.txt
BI  120  angle  0.23457  50  0.827029342072670315  25.2085886302  qcoGBIN0T50exttypeangleextval0.23457f1s0v0.0.0.txt
BI  120  angle  0.23469  50  0.826851998050210590  25.1801544254  qcoGBIN0T50exttypeangleextval0.23469f1s0v0.0.0.txt
BI  120  angle  0.23529  50  0.826005944813773207  25.0452988936  qcoGBIN0T50exttypeangleextval0.23529f1s0v0.0.0.txt
BI  120  angle  0.23596  50  0.825072309160415185  24.8979922545  qcoGBIN0T50exttypeangleextval0.23596f1s0v0.0.0.txt
BI  120  angle  0.23611  50  0.824851557873416241  24.8633914660  qcoGBIN0T50exttypeangleextval0.23611f1s0v0.0.0.txt
BI  120  angle  0.23636  50  0.824494091917603589  24.8075458427  qcoGBIN0T50exttypeangleextval0.23636f1s0v0.0.0.txt
BI  120  angle  0.23656  50  0.824217131767466138  24.7644329817  qcoGBIN0T50exttypeangleextval0.23656f1s0v0.0.0.txt
BI  120  angle  0.23684  50  0.823815940448754280  24.7022212963  qcoGBIN0T50exttypeangleextval0.23684f1s0v0.0.0.txt
BI  120  angle  0.23711  50  0.823430929138133094  24.6427835227  qcoGBIN0T50exttypeangleextval0.23711f1s0v0.0.0.txt
BI  120  angle  0.23729  50  0.823182767242046753  24.6046091799  qcoGBIN0T50exttypeangleextval0.23729f1s0v0.0.0.txt
BI  120  angle  0.2375  50  0.822881672957124222  24.5584354659  qcoGBIN0T50exttypeangleextval0.2375f1s0v0.0.0.txt
BI  120  angle  0.2381  50  0.822034581219884486  24.4293665828  qcoGBIN0T50exttypeangleextval0.2381f1s0v0.0.0.txt
BI  120  angle  0.23864  50  0.821263014787817047  24.3128661709  qcoGBIN0T50exttypeangleextval0.23864f1s0v0.0.0.txt
BI  120  angle  0.23881  50  0.821020890175779838  24.2765135993  qcoGBIN0T50exttypeangleextval0.23881f1s0v0.0.0.txt
BI  120  angle  0.23913  50  0.820557309518748834  24.2071843823  qcoGBIN0T50exttypeangleextval0.23913f1s0v0.0.0.txt
BI  120  angle  0.23944  50  0.820119381803889769  24.1420186545  qcoGBIN0T50exttypeangleextval0.23944f1s0v0.0.0.txt
BI  120  angle  0.23958  50  0.819909381798556991  24.1108816755  qcoGBIN0T50exttypeangleextval0.23958f1s0v0.0.0.txt
BI  120  angle  0.24  50  0.819312418280941257  24.0227629729  qcoGBIN0T50exttypeangleextval0.24f1s0v0.0.0.txt
BI  120  angle  0.24051  50  0.818585873579663170  23.9162961547  qcoGBIN0T50exttypeangleextval0.24051f1s0v0.0.0.txt
BI  120  angle  0.24074  50  0.818249094382033526  23.8672326783  qcoGBIN0T50exttypeangleextval0.24074f1s0v0.0.0.txt
BI  120  angle  0.24096  50  0.817928301228763477  23.8206662813  qcoGBIN0T50exttypeangleextval0.24096f1s0v0.0.0.txt
BI  120  angle  0.24138  50  0.817330327948754820  23.7342993227  qcoGBIN0T50exttypeangleextval0.24138f1s0v0.0.0.txt
BI  120  angle  0.24176  50  0.816784204762251331  23.6559119323  qcoGBIN0T50exttypeangleextval0.24176f1s0v0.0.0.txt
BI  120  angle  0.24194  50  0.816528524819413737  23.6193728755  qcoGBIN0T50exttypeangleextval0.24194f1s0v0.0.0.txt
BI  120  angle  0.24211  50  0.816283469860726307  23.5844473186  qcoGBIN0T50exttypeangleextval0.24211f1s0v0.0.0.txt
BI  120  angle  0.24242  50  0.815822692070047761  23.5190273752  qcoGBIN0T50exttypeangleextval0.24242f1s0v0.0.0.txt
BI  120  angle  0.24286  50  0.815196575884927555  23.4306539708  qcoGBIN0T50exttypeangleextval0.24286f1s0v0.0.0.txt
BI  120  angle  0.24324  50  0.814637395969683320  23.3522310592  qcoGBIN0T50exttypeangleextval0.24324f1s0v0.0.0.txt
BI  120  angle  0.24359  50  0.814134964895877444  23.2821678756  qcoGBIN0T50exttypeangleextval0.24359f1s0v0.0.0.txt
BI  120  angle  0.2439  50  0.813681062400524402  23.2191955395  qcoGBIN0T50exttypeangleextval0.2439f1s0v0.0.0.txt
BI  120  angle  0.24419  50  0.813268982505331417  23.1622895695  qcoGBIN0T50exttypeangleextval0.24419f1s0v0.0.0.txt
BI  120  angle  0.24444  50  0.812893200225769275  23.1106137502  qcoGBIN0T50exttypeangleextval0.24444f1s0v0.0.0.txt
BI  120  angle  0.24468  50  0.812549122585286998  23.0634787898  qcoGBIN0T50exttypeangleextval0.24468f1s0v0.0.0.txt
BI  120  angle  0.2449  50  0.812232900065152363  23.0203114126  qcoGBIN0T50exttypeangleextval0.2449f1s0v0.0.0.txt
BI  120  angle  0.24528  50  0.811671504696219848  22.9440313111  qcoGBIN0T50exttypeangleextval0.24528f1s0v0.0.0.txt
BI  120  angle  0.24561  50  0.811188342112300842  22.8787428947  qcoGBIN0T50exttypeangleextval0.24561f1s0v0.0.0.txt
BI  120  angle  0.2459  50  0.810768125542928764  22.8222301779  qcoGBIN0T50exttypeangleextval0.2459f1s0v0.0.0.txt
BI  120  angle  0.24615  50  0.810399307162747773  22.7728353090  qcoGBIN0T50exttypeangleextval0.24615f1s0v0.0.0.txt
BI  120  angle  0.24638  50  0.810073000903266505  22.7292932670  qcoGBIN0T50exttypeangleextval0.24638f1s0v0.0.0.txt
BI  120  angle  0.24658  50  0.809782257361975066  22.6906220213  qcoGBIN0T50exttypeangleextval0.24658f1s0v0.0.0.txt
BI  120  angle  0.24675  50  0.809521563481270801  22.6560475930  qcoGBIN0T50exttypeangleextval0.24675f1s0v0.0.0.txt
BI  120  angle  0.24691  50  0.809286489705266621  22.6249517312  qcoGBIN0T50exttypeangleextval0.24691f1s0v0.0.0.txt
BI  120  angle  0.24706  50  0.809073436274501567  22.5968346235  qcoGBIN0T50exttypeangleextval0.24706f1s0v0.0.0.txt
BI  120  angle  0.24719  50  0.808879447616253855  22.5712878313  qcoGBIN0T50exttypeangleextval0.24719f1s0v0.0.0.txt
BI  120  angle  0.24731  50  0.808702074420813766  22.5479743225  qcoGBIN0T50exttypeangleextval0.24731f1s0v0.0.0.txt
BI  120  angle  0.24742  50  0.808539269697886476  22.5266135201  qcoGBIN0T50exttypeangleextval0.24742f1s0v0.0.0.txt
BI  120  angle  0.25  50  0.804737854124366159  22.0379320372  qcoGBIN0T50exttypeangleextval0.25f1s0v0.0.0.txt
BI  120  angle  0.25253  50  0.800983258470881587  21.5735156160  qcoGBIN0T50exttypeangleextval0.25253f1s0v0.0.0.txt
BI  120  angle  0.25263  50  0.800824522848326392  21.5542652006  qcoGBIN0T50exttypeangleextval0.25263f1s0v0.0.0.txt
BI  120  angle  0.25275  50  0.800651773204100858  21.5333499330  qcoGBIN0T50exttypeangleextval0.25275f1s0v0.0.0.txt
BI  120  angle  0.25287  50  0.800463068048895443  21.5105440845  qcoGBIN0T50exttypeangleextval0.25287f1s0v0.0.0.txt
BI  120  angle  0.25301  50  0.800256089914233026  21.4855791893  qcoGBIN0T50exttypeangleextval0.25301f1s0v0.0.0.txt
BI  120  angle  0.25316  50  0.800028049712950273  21.4581334280  qcoGBIN0T50exttypeangleextval0.25316f1s0v0.0.0.txt
BI  120  angle  0.25333  50  0.799775560342244618  21.4278176811  qcoGBIN0T50exttypeangleextval0.25333f1s0v0.0.0.txt
BI  120  angle  0.25352  50  0.799494467336209214  21.3941569670  qcoGBIN0T50exttypeangleextval0.25352f1s0v0.0.0.txt
BI  120  angle  0.25373  50  0.799179618519228807  21.3565653782  qcoGBIN0T50exttypeangleextval0.25373f1s0v0.0.0.txt
BI  120  angle  0.25397  50  0.798824545390715457  21.3143116936  qcoGBIN0T50exttypeangleextval0.25397f1s0v0.0.0.txt
BI  120  angle  0.25424  50  0.798421014089991110  21.2664713541  qcoGBIN0T50exttypeangleextval0.25424f1s0v0.0.0.txt
BI  120  angle  0.25455  50  0.797958379103529514  21.2118580468  qcoGBIN0T50exttypeangleextval0.25455f1s0v0.0.0.txt
BI  120  angle  0.2549  50  0.797422630641951402  21.1489240263  qcoGBIN0T50exttypeangleextval0.2549f1s0v0.0.0.txt
BI  120  angle  0.2551  50  0.797121700402325550  21.1137190374  qcoGBIN0T50exttypeangleextval0.2551f1s0v0.0.0.txt
BI  120  angle  0.25532  50  0.796794951783094896  21.0756111361  qcoGBIN0T50exttypeangleextval0.25532f1s0v0.0.0.txt
BI  120  angle  0.25556  50  0.796438913639331281  21.0342258774  qcoGBIN0T50exttypeangleextval0.25556f1s0v0.0.0.txt
BI  120  angle  0.25581  50  0.796049463480422381  20.9891215329  qcoGBIN0T50exttypeangleextval0.25581f1s0v0.0.0.txt
BI  120  angle  0.2561  50  0.795621667194827964  20.9397732693  qcoGBIN0T50exttypeangleextval0.2561f1s0v0.0.0.txt
BI  120  angle  0.25641  50  0.795149569006400436  20.8855526441  qcoGBIN0T50exttypeangleextval0.25641f1s0v0.0.0.txt
BI  120  angle  0.25676  50  0.794625912651697242  20.8257007152  qcoGBIN0T50exttypeangleextval0.25676f1s0v0.0.0.txt
BI  120  angle  0.25714  50  0.794041765991244541  20.7592923204  qcoGBIN0T50exttypeangleextval0.25714f1s0v0.0.0.txt
BI  120  angle  0.25758  50  0.793386007654741543  20.6851879462  qcoGBIN0T50exttypeangleextval0.25758f1s0v0.0.0.txt
BI  120  angle  0.25773  50  0.793149184852068978  20.6585405441  qcoGBIN0T50exttypeangleextval0.25773f1s0v0.0.0.txt
BI  120  angle  0.25806  50  0.792644612717125496  20.6019678499  qcoGBIN0T50exttypeangleextval0.25806f1s0v0.0.0.txt
BI  120  angle  0.25843  50  0.792094114830580232  20.5405575958  qcoGBIN0T50exttypeangleextval0.25843f1s0v0.0.0.txt
BI  120  angle  0.25862  50  0.791799639235616470  20.5078403016  qcoGBIN0T50exttypeangleextval0.25862f1s0v0.0.0.txt
BI  120  angle  0.25882  50  0.791491123979508493  20.4736617715  qcoGBIN0T50exttypeangleextval0.25882f1s0v0.0.0.txt
BI  120  angle  0.25926  50  0.790827758579157325  20.4005112605  qcoGBIN0T50exttypeangleextval0.25926f1s0v0.0.0.txt
BI  120  angle  0.25974  50  0.790094476645229360  20.3201861742  qcoGBIN0T50exttypeangleextval0.25974f1s0v0.0.0.txt
BI  120  angle  0.26  50  0.789698070619125447  20.2769951569  qcoGBIN0T50exttypeangleextval0.26f1s0v0.0.0.txt
BI  120  angle  0.26027  50  0.789279614416407482  20.2315770195  qcoGBIN0T50exttypeangleextval0.26027f1s0v0.0.0.txt
BI  120  angle  0.26042  50  0.789061534681913535  20.2079782698  qcoGBIN0T50exttypeangleextval0.26042f1s0v0.0.0.txt
BI  120  angle  0.26087  50  0.788368762145769342  20.1333332190  qcoGBIN0T50exttypeangleextval0.26087f1s0v0.0.0.txt
BI  120  angle  0.26136  50  0.787611959729260902  20.0523426595  qcoGBIN0T50exttypeangleextval0.26136f1s0v0.0.0.txt
BI  120  angle  0.26154  50  0.787343905857865733  20.0237939066  qcoGBIN0T50exttypeangleextval0.26154f1s0v0.0.0.txt
BI  120  angle  0.2619  50  0.786781825180613126  19.9641620040  qcoGBIN0T50exttypeangleextval0.2619f1s0v0.0.0.txt
BI  120  angle  0.2623  50  0.786182225931528644  19.9008934481  qcoGBIN0T50exttypeangleextval0.2623f1s0v0.0.0.txt
BI  120  angle  0.2625  50  0.785867163688628412  19.8677899209  qcoGBIN0T50exttypeangleextval0.2625f1s0v0.0.0.txt
BI  120  angle  0.26263  50  0.785672941038088379  19.8474312120  qcoGBIN0T50exttypeangleextval0.26263f1s0v0.0.0.txt
BI  120  angle  0.26316  50  0.784854381083827657  19.7620302309  qcoGBIN0T50exttypeangleextval0.26316f1s0v0.0.0.txt
BI  120  angle  0.26374  50  0.783962429429837515  19.6697049812  qcoGBIN0T50exttypeangleextval0.26374f1s0v0.0.0.txt
BI  120  angle  0.26389  50  0.783726805077107680  19.6454421312  qcoGBIN0T50exttypeangleextval0.26389f1s0v0.0.0.txt
BI  120  angle  0.26415  50  0.783322001012140334  19.6038809222  qcoGBIN0T50exttypeangleextval0.26415f1s0v0.0.0.txt
BI  120  angle  0.26437  50  0.782986760093676182  19.5695784725  qcoGBIN0T50exttypeangleextval0.26437f1s0v0.0.0.txt
BI  120  angle  0.26471  50  0.782463762431038656  19.5162743545  qcoGBIN0T50exttypeangleextval0.26471f1s0v0.0.0.txt
BI  120  angle  0.26506  50  0.781915016248613925  19.4606192322  qcoGBIN0T50exttypeangleextval0.26506f1s0v0.0.0.txt
BI  120  angle  0.26531  50  0.781533926840877746  19.4221318216  qcoGBIN0T50exttypeangleextval0.26531f1s0v0.0.0.txt
BI  120  angle  0.26562  50  0.781039303231345960  19.3723768776  qcoGBIN0T50exttypeangleextval0.26562f1s0v0.0.0.txt
BI  120  angle  0.26582  50  0.780732285572690476  19.3416057623  qcoGBIN0T50exttypeangleextval0.26582f1s0v0.0.0.txt
BI  120  angle  0.26596  50  0.780523153426150196  19.3206943172  qcoGBIN0T50exttypeangleextval0.26596f1s0v0.0.0.txt
BI  120  angle  0.26667  50  0.779420404239239972  19.2110807231  qcoGBIN0T50exttypeangleextval0.26667f1s0v0.0.0.txt
BI  120  angle  0.26744  50  0.778212540814826381  19.0922622576  qcoGBIN0T50exttypeangleextval0.26744f1s0v0.0.0.txt
BI  120  angle  0.26761  50  0.777957020557767276  19.0672912095  qcoGBIN0T50exttypeangleextval0.26761f1s0v0.0.0.txt
BI  120  angle  0.26786  50  0.777564385301336203  19.0290315628  qcoGBIN0T50exttypeangleextval0.26786f1s0v0.0.0.txt
BI  120  angle  0.26804  50  0.777276816674455029  19.0010950148  qcoGBIN0T50exttypeangleextval0.26804f1s0v0.0.0.txt
BI  120  angle  0.26829  50  0.776883800110378053  18.9630302378  qcoGBIN0T50exttypeangleextval0.26829f1s0v0.0.0.txt
